"id","consent_sim","group_sim","focus_1_sim","focus_2_sim","focus_3_sim","graphi_1_sim","graphi_2_sim","graphi_3_sim","inte_1_sim","inte_2_sim","inte_3_sim","inte_4_sim","inte_5_sim","soci_1_sim","soci_2_sim","soci_3_sim","soci_4_sim","soci_5_sim","symp_1_sim","symp_2_sim","symp_3_sim","symp_4_sim","symp_5_sim","symp_6_sim","symp_7_sim","symp_8_sim","symp_9_sim","symp_10_sim","play_1_sim","play_2_sim","play_3_sim","play_4_sim","effi_1_sim","effi_2_sim","effi_3_sim","effi_4_sim","dona_1_sim","dona_2_sim","dona_3_sim","age_sim","gender_sim","race_sim","income_sim","edu_sim"
451,1,2,5,2,6,7,6,6,2,1,7,4,7,4,2,6,1,6,3,1,2,1,1,1,1,4,1,1,2,7,2,2,2,5,2,2,1,3,2,44,2,4,5,5
452,1,2,5,2,6,6,7,7,2,1,2,1,3,6,1,7,4,6,1,3,2,5,2,3,3,2,3,1,7,7,1,2,6,1,1,1,1,1,2,42,3,3,6,5
453,1,2,5,2,6,3,7,7,2,1,2,1,1,2,1,3,4,7,1,2,4,1,1,1,1,2,2,4,4,4,4,3,2,2,2,1,4,5,1,49,3,2,4,7
454,1,2,5,2,6,7,3,4,6,6,4,4,5,6,3,7,2,2,2,1,2,1,4,2,1,1,6,1,3,1,2,2,1,1,1,2,1,3,2,35,2,3,9,6
455,1,2,5,2,6,7,7,7,1,3,4,2,1,2,1,7,2,5,4,4,1,2,6,3,2,4,6,2,1,2,2,2,2,1,1,1,2,4,6,21,3,4,11,2
456,1,2,5,2,6,7,6,6,1,1,2,1,4,1,1,6,6,6,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,3,2,1,1,2,1,43,3,3,2,2
457,1,2,5,2,6,4,7,7,2,1,3,4,1,2,4,7,1,6,3,4,1,2,4,2,3,1,1,2,1,1,1,7,6,2,1,2,2,1,1,48,2,7,10,3
458,1,2,5,2,6,5,1,6,3,1,6,2,3,2,1,5,1,7,2,1,2,1,1,5,2,5,1,4,7,2,2,2,2,3,1,1,7,1,3,27,3,3,4,3
459,1,2,5,2,6,7,6,6,1,2,1,2,2,3,1,6,2,3,2,1,2,1,2,1,2,2,1,2,3,1,1,1,2,1,2,3,5,4,7,43,3,5,13,7
460,1,2,5,2,6,6,7,6,3,1,2,4,1,1,2,7,5,6,7,1,2,4,4,1,5,1,1,2,1,1,1,1,2,4,5,1,2,1,2,33,3,1,3,1
461,1,2,5,2,6,6,7,6,1,1,7,6,1,3,1,7,1,7,4,4,2,1,1,2,1,2,1,2,2,2,2,2,1,2,1,1,1,6,1,29,2,6,7,7
462,1,2,5,2,6,5,6,5,1,3,1,6,1,7,2,2,5,6,4,1,1,2,4,1,1,2,6,1,2,2,1,7,1,2,6,1,2,3,3,41,2,1,10,8
463,1,2,5,2,6,6,6,4,3,3,2,3,2,7,2,6,4,7,1,1,2,1,2,1,2,2,7,2,2,1,1,1,2,2,1,1,4,1,4,38,1,6,3,3
464,1,2,5,2,6,7,3,7,1,1,3,1,6,1,3,7,6,7,2,1,2,5,3,2,1,1,7,2,1,2,3,2,4,1,1,1,2,2,1,55,3,6,7,4
465,1,2,5,2,6,7,6,6,2,1,2,2,2,1,3,7,6,4,1,1,3,7,2,4,1,1,1,2,4,2,6,5,2,1,2,5,1,2,3,47,1,4,12,1
466,1,2,5,2,6,2,3,7,1,1,1,1,2,1,2,7,2,5,1,1,2,1,5,2,1,1,4,1,1,3,1,3,1,6,1,5,1,7,6,25,2,2,1,6
467,1,2,5,2,6,3,3,6,2,1,2,2,2,2,1,7,1,7,3,4,4,1,2,2,3,1,1,3,3,1,3,2,2,1,5,2,1,1,2,35,3,4,11,5
468,1,2,5,2,6,7,6,7,7,1,2,2,1,1,2,7,1,6,6,5,7,6,4,2,1,1,6,2,1,1,2,2,2,1,6,6,5,4,3,44,1,5,7,7
469,1,2,5,2,6,7,7,4,4,2,6,2,1,5,1,6,5,7,1,1,1,2,5,1,2,4,6,2,2,1,2,4,6,1,2,1,1,1,5,41,3,2,10,4
470,1,2,5,2,6,7,5,6,5,2,2,1,1,2,2,6,1,6,6,4,1,4,3,1,4,3,5,1,3,1,3,2,1,6,2,5,1,4,2,41,1,4,8,4
471,1,2,5,2,6,6,7,6,2,1,2,1,1,1,1,5,2,7,3,2,3,2,4,2,2,1,1,1,2,1,1,2,1,1,6,1,4,1,6,38,1,4,10,2
472,1,2,5,2,6,7,7,7,1,6,4,5,1,1,2,5,1,7,1,1,1,3,7,1,1,2,4,2,1,1,1,1,1,5,5,1,2,4,1,35,1,2,1,3
473,1,2,5,2,6,1,7,6,1,1,7,3,2,2,2,7,1,6,1,1,1,2,1,3,2,2,1,1,1,1,3,1,2,2,2,5,2,1,2,56,2,2,13,7
474,1,2,5,2,6,7,5,4,2,3,2,1,2,2,2,7,5,7,4,1,1,6,6,1,1,2,1,1,1,2,4,3,2,1,2,5,1,1,4,46,2,2,11,7
475,1,2,5,2,6,5,7,6,2,4,1,5,2,1,1,6,5,7,1,2,2,4,2,2,6,1,6,2,5,2,1,1,2,6,2,1,2,2,7,47,1,4,11,3
476,1,2,5,2,6,3,7,7,1,2,2,2,1,3,1,7,2,7,1,1,2,5,2,4,3,1,3,1,1,1,1,4,1,1,1,1,1,1,2,26,4,5,2,7
477,1,2,5,2,6,7,6,7,3,4,4,2,1,2,1,7,2,6,6,4,1,1,1,3,5,4,5,3,2,1,1,1,4,4,1,1,2,2,1,35,2,2,8,2
478,1,2,5,2,6,7,2,7,2,1,2,1,3,1,2,6,6,7,2,1,1,1,2,6,5,5,3,1,2,3,2,2,1,1,2,1,2,2,2,33,2,1,12,2
479,1,2,5,2,6,6,6,2,1,7,2,2,2,1,1,6,2,6,2,1,6,2,2,1,1,1,1,4,4,1,3,1,1,3,1,2,2,1,1,46,1,6,11,2
480,1,2,5,2,6,4,7,7,2,1,6,2,1,2,1,7,1,7,4,2,1,3,1,1,1,1,1,3,1,1,1,2,2,1,3,2,2,7,1,35,1,1,3,5
481,1,2,5,2,6,7,4,5,1,4,1,4,1,2,5,3,1,7,2,2,2,7,1,5,2,2,2,2,2,1,4,3,4,2,4,2,5,1,5,27,3,5,4,6
482,1,2,5,2,6,7,6,6,7,5,2,1,2,2,1,7,1,7,1,1,2,4,1,1,2,2,1,3,1,2,1,1,3,4,2,1,4,1,4,37,1,4,5,3
483,1,2,5,2,6,6,6,5,6,2,5,2,3,4,7,6,6,6,1,1,2,2,1,3,6,2,1,3,3,1,1,1,2,1,1,2,1,1,1,34,3,6,4,5
484,1,2,5,2,6,7,6,6,2,1,2,1,1,3,1,5,2,6,1,2,2,5,1,2,4,1,2,4,1,3,1,2,2,5,3,4,1,7,1,33,3,3,2,7
485,1,2,5,2,6,7,4,7,6,4,1,5,1,1,1,3,1,4,2,1,1,7,2,3,3,6,2,2,4,6,1,1,1,2,2,1,2,4,2,31,1,6,11,6
486,1,2,5,2,6,6,7,5,1,1,3,1,4,1,3,7,2,6,2,1,2,1,2,3,1,3,3,2,2,1,1,1,7,1,1,1,2,2,1,40,4,2,1,7
487,1,2,5,2,6,4,7,4,4,2,2,2,1,1,2,5,1,6,5,4,2,1,2,2,1,1,2,2,2,3,1,2,1,1,5,1,1,3,1,62,2,5,4,3
488,1,2,5,2,6,7,4,6,1,1,2,2,2,2,1,6,4,6,1,1,4,1,2,2,2,1,2,1,1,2,2,2,1,2,3,4,1,1,1,25,1,5,1,2
489,1,2,5,2,6,7,1,6,4,2,5,2,1,2,5,6,2,7,2,4,6,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,4,29,1,5,8,2
490,1,2,5,2,6,7,7,6,1,1,3,6,1,4,1,6,1,7,3,1,2,5,1,1,2,7,1,1,4,2,2,3,7,2,4,1,2,2,2,41,1,5,9,2
491,1,2,5,2,6,5,7,7,3,1,1,4,6,1,1,7,1,5,2,2,7,4,2,1,1,7,3,1,6,1,2,1,1,5,1,1,2,6,5,39,3,1,7,5
492,1,2,5,2,6,6,6,6,2,1,1,1,5,2,2,5,3,7,4,1,5,1,2,3,2,4,2,7,2,1,2,1,2,3,4,1,1,3,1,29,3,2,2,7
493,1,2,5,2,6,7,6,7,1,1,3,2,1,3,2,7,1,7,7,1,6,1,3,1,1,1,3,1,1,1,1,3,1,1,1,1,2,2,1,41,1,1,9,3
494,1,2,5,2,6,5,4,5,1,1,1,1,1,6,2,7,2,7,1,7,2,2,1,2,1,3,2,2,2,2,1,1,1,4,2,1,1,4,2,45,2,5,5,5
495,1,2,5,2,6,6,7,6,1,2,1,1,1,3,2,6,6,6,1,1,1,1,1,2,1,6,2,2,6,1,1,2,3,2,2,7,3,1,2,40,2,2,7,4
496,1,2,5,2,6,4,6,4,5,7,1,1,2,1,4,7,6,1,2,4,6,2,3,6,1,1,1,4,1,2,1,2,1,2,1,1,4,1,2,38,4,6,5,4
497,1,2,5,2,6,7,7,5,1,1,1,4,1,2,1,7,2,3,2,3,1,3,5,2,1,1,1,2,2,4,6,1,7,2,1,1,3,3,2,32,2,6,6,4
498,1,2,5,2,6,7,6,6,2,2,1,2,1,1,1,4,2,7,2,1,3,1,3,6,2,2,3,2,4,1,4,1,1,2,6,2,6,4,2,31,1,2,13,6
499,1,2,5,2,6,7,7,7,1,3,1,3,1,4,1,6,4,7,1,7,2,1,2,1,2,2,1,1,1,1,7,2,1,7,6,4,2,2,1,41,2,5,11,4
500,1,2,5,2,6,7,4,4,2,1,4,4,3,1,7,4,1,7,6,2,3,2,1,2,1,1,1,2,3,2,2,2,1,7,2,2,2,1,3,24,2,3,10,7
501,1,2,5,2,6,2,3,7,1,4,4,1,1,3,2,6,1,6,1,3,1,2,2,1,7,1,1,2,4,1,5,1,1,1,6,1,1,3,1,46,2,3,4,1
502,1,2,5,2,6,4,7,5,1,2,2,2,4,1,2,6,3,5,1,3,2,1,1,4,2,6,1,2,1,1,1,1,1,1,3,2,1,1,1,35,4,2,7,5
503,1,2,5,2,6,5,6,4,2,4,4,4,2,2,6,5,2,4,4,4,5,3,1,1,2,3,1,2,1,1,1,1,7,1,7,2,1,1,2,43,1,2,3,3
504,1,2,5,2,6,7,5,7,3,3,5,2,3,2,2,6,3,7,2,2,1,5,2,2,1,1,1,1,2,4,2,3,1,1,7,1,4,2,1,46,3,5,3,5
505,1,2,5,2,6,6,7,4,6,1,2,2,3,6,1,7,2,6,2,5,2,2,1,1,1,2,3,2,1,1,2,1,3,7,3,1,7,7,1,34,3,2,11,4
506,1,2,5,2,6,5,7,7,6,2,1,2,4,2,4,5,1,7,3,1,6,2,2,2,1,1,2,2,4,1,1,6,2,2,6,4,1,1,2,43,2,6,8,1
507,1,2,5,2,6,5,4,7,3,6,4,2,3,7,1,4,2,7,2,1,2,1,1,5,2,1,1,2,4,1,4,2,1,5,1,3,1,2,1,38,4,2,8,1
508,1,2,5,2,6,7,6,7,2,1,3,1,4,1,2,6,3,1,1,1,2,1,1,6,3,5,1,6,1,1,1,4,6,2,1,2,2,4,3,48,1,6,5,3
509,1,2,5,2,6,4,7,3,4,2,1,4,4,1,4,2,1,4,3,4,3,1,1,2,2,1,1,1,1,3,1,3,4,2,4,2,4,1,3,45,3,1,4,3
510,1,2,5,2,6,7,3,6,1,2,1,4,2,1,1,5,2,6,1,1,2,1,2,1,2,6,1,1,2,3,6,1,5,1,2,2,2,2,1,31,3,6,13,3
511,1,2,5,2,6,7,7,7,3,7,1,1,2,2,1,6,2,7,4,1,1,2,1,1,1,2,4,1,7,4,1,4,2,2,5,1,1,1,2,40,1,3,7,6
512,1,2,5,2,6,6,7,2,2,2,2,1,1,1,1,5,1,7,2,1,1,3,2,2,1,5,1,2,2,2,1,2,6,5,2,2,1,1,1,36,1,6,12,2
513,1,2,5,2,6,6,5,5,1,1,1,1,4,1,1,7,1,1,1,6,4,1,1,4,1,1,7,1,1,3,2,1,3,2,1,2,4,2,3,16,3,1,9,4
514,1,2,5,2,6,6,5,6,1,2,1,1,2,2,2,6,2,6,4,1,1,1,3,3,2,1,1,1,1,3,3,5,2,1,2,2,1,7,2,30,3,5,2,1
515,1,2,5,2,6,7,6,5,2,1,1,6,1,2,1,7,4,6,4,2,3,3,2,5,2,3,2,5,1,1,1,2,2,1,2,1,1,2,5,30,2,2,9,1
516,1,2,5,2,6,2,3,6,4,1,2,2,4,2,6,3,1,7,1,7,3,3,1,1,3,4,7,6,3,5,1,1,1,1,1,1,4,2,1,25,1,5,2,7
517,1,2,5,2,6,6,7,7,5,7,7,1,2,1,1,5,1,7,2,4,3,1,1,2,1,2,2,1,7,1,6,3,5,3,1,1,2,2,1,44,1,2,11,3
518,1,2,5,2,6,7,7,4,2,2,7,7,1,2,2,4,4,7,3,4,2,2,2,7,4,3,2,1,1,1,2,1,1,2,2,2,2,3,7,58,1,1,12,6
519,1,2,5,2,6,7,5,6,1,1,1,1,1,2,1,1,6,2,4,2,3,1,1,2,3,1,1,1,1,1,1,2,1,3,4,1,2,1,1,37,1,6,4,7
520,1,2,5,2,6,7,7,6,2,3,2,1,1,5,2,5,1,5,4,2,1,1,1,4,2,1,2,2,3,1,2,1,3,1,1,2,1,2,2,23,1,6,2,6
521,1,2,5,2,6,2,7,6,3,2,1,3,4,4,2,6,2,7,3,2,4,1,2,2,5,2,2,1,1,1,2,2,1,2,1,5,2,2,1,35,1,4,12,6
522,1,2,5,2,6,7,6,6,1,1,2,1,1,1,1,6,6,7,2,4,2,1,3,6,2,2,4,2,1,4,7,6,1,5,1,1,2,1,2,28,4,1,5,2
523,1,2,5,2,6,7,5,7,6,6,7,7,2,1,4,1,1,6,1,2,1,2,1,5,1,2,6,2,1,1,1,1,3,2,1,1,2,3,1,41,1,3,2,5
524,1,2,5,2,6,7,6,5,1,7,3,1,2,4,2,1,4,7,2,2,1,3,3,7,1,2,4,6,4,3,7,1,1,3,3,1,4,3,1,36,2,2,1,3
525,1,2,5,2,6,3,7,5,1,1,2,1,3,7,3,7,3,6,1,2,2,2,2,4,7,1,1,3,2,5,1,1,2,1,2,2,1,2,3,42,2,1,11,6
526,1,2,5,2,6,7,7,6,4,1,2,2,1,4,1,7,1,7,1,1,1,2,4,5,4,2,4,2,4,2,3,2,1,2,1,1,1,1,2,44,3,5,8,6
527,1,2,5,2,6,1,6,7,3,2,2,4,2,4,1,2,2,7,2,5,2,1,3,1,1,1,1,3,6,3,1,2,2,7,1,1,3,6,1,33,2,2,12,2
528,1,2,5,2,6,6,6,6,2,3,4,1,1,2,2,1,4,6,2,3,2,2,5,2,1,2,1,1,1,2,6,5,1,1,1,4,1,3,1,38,4,3,11,3
529,1,2,5,2,6,7,5,6,4,1,7,4,5,2,1,4,2,7,2,2,2,2,6,3,2,1,1,2,5,2,2,1,1,1,1,6,2,2,1,37,2,1,5,3
530,1,2,5,2,6,3,6,3,2,4,2,1,1,2,3,6,1,7,1,4,7,7,5,2,1,1,1,2,1,5,2,2,6,3,1,6,2,3,1,54,3,4,11,6
531,1,2,5,2,6,7,7,7,4,1,1,2,2,2,4,4,1,7,1,2,1,4,1,2,2,2,2,2,1,6,2,7,3,2,1,1,1,2,2,42,1,1,5,2
532,1,2,5,2,6,7,5,7,1,1,3,2,1,2,1,7,2,6,7,2,2,6,4,1,2,2,1,1,2,4,1,4,2,2,2,2,3,1,2,45,2,6,6,8
533,1,2,5,2,6,6,7,2,2,1,2,4,1,2,2,7,1,7,2,2,1,5,6,2,4,3,1,2,4,1,4,1,2,2,2,2,4,2,6,41,1,3,12,1
534,1,2,5,2,6,5,7,4,3,6,6,3,6,4,1,3,2,7,1,3,1,2,1,2,2,2,3,3,1,1,4,1,2,3,4,2,1,2,2,40,2,3,9,5
535,1,2,5,2,6,5,1,6,6,2,4,2,4,2,2,1,2,6,1,6,2,3,1,5,1,1,1,1,2,5,1,1,2,5,1,2,1,1,1,32,1,6,1,6
536,1,2,5,2,6,7,6,7,7,2,1,2,2,3,1,7,5,6,3,4,1,1,1,2,3,1,2,4,4,1,3,6,4,2,1,2,2,5,1,47,1,5,5,5
537,1,2,5,2,6,5,4,7,4,5,4,3,1,1,1,7,3,7,2,1,1,1,1,4,3,1,2,2,6,1,1,1,1,4,1,1,2,5,1,36,3,4,5,5
538,1,2,5,2,6,7,7,7,2,2,3,2,7,4,4,7,1,7,1,1,1,5,4,3,1,1,1,2,2,3,1,1,1,1,2,1,2,1,1,51,1,4,12,6
539,1,2,5,2,6,5,7,5,1,2,2,1,1,2,1,6,1,7,4,1,3,2,2,1,3,6,1,3,2,1,1,2,2,1,4,2,2,5,1,23,3,7,11,4
540,1,2,5,2,6,3,5,7,6,1,1,2,2,2,2,5,1,7,2,7,2,1,1,1,3,1,2,2,5,1,1,4,1,6,1,2,1,1,2,26,2,4,5,4
541,1,2,5,2,6,6,2,7,2,1,2,4,1,1,2,6,1,6,1,2,2,6,1,2,1,4,2,2,1,2,1,1,1,1,1,1,3,2,1,40,3,6,4,3
542,1,2,5,2,6,7,7,7,1,6,6,1,3,4,4,7,4,6,2,7,4,1,2,3,2,1,2,6,2,2,4,1,1,1,2,2,1,2,2,44,3,2,1,7
543,1,2,5,2,6,7,5,7,2,1,5,3,4,7,2,5,2,6,1,1,6,5,3,3,7,3,2,1,3,2,1,1,1,2,1,2,2,1,4,40,1,2,8,3
544,1,2,5,2,6,7,7,7,1,4,6,1,3,3,2,7,2,6,2,1,1,2,1,3,2,2,1,1,4,6,2,1,1,7,2,2,4,5,1,44,2,2,13,1
545,1,2,5,2,6,7,6,6,1,2,3,4,1,1,7,7,7,3,2,6,1,1,1,1,1,4,3,3,7,3,3,2,2,4,1,1,5,3,1,44,4,1,9,7
546,1,2,5,2,6,7,6,7,1,1,3,2,6,2,1,6,5,6,1,1,1,3,4,1,3,1,1,1,1,1,2,1,2,1,3,2,2,1,2,33,3,3,4,3
547,1,2,5,2,6,7,6,7,6,2,2,1,7,1,4,7,3,6,3,2,6,1,2,4,1,7,1,1,1,3,1,2,2,2,2,1,2,2,1,48,1,5,4,2
548,1,2,5,2,6,5,7,4,2,5,3,3,1,1,2,6,1,6,5,1,2,2,2,1,2,1,1,3,6,1,1,5,6,1,3,2,2,2,2,38,1,4,4,7
549,1,2,5,2,6,7,7,3,1,4,2,1,5,3,6,5,2,6,4,3,2,1,4,6,1,2,4,2,3,1,7,6,2,4,1,2,1,1,2,45,1,5,10,5
550,1,2,5,2,6,7,6,6,2,1,4,2,1,6,1,4,1,5,1,1,1,1,1,6,3,2,2,2,1,5,1,2,2,4,1,1,2,2,2,43,3,3,13,4
551,1,2,5,2,6,6,1,6,1,2,1,1,5,2,1,3,6,7,2,1,5,3,2,2,1,1,2,4,1,1,1,2,1,2,2,1,2,3,1,45,4,3,10,3
552,1,2,5,2,6,5,5,7,1,3,2,3,4,1,1,4,2,6,1,4,1,4,1,4,4,1,1,1,2,1,2,1,1,7,1,2,2,1,1,42,1,4,7,1
553,1,2,5,2,6,6,6,7,2,1,2,3,5,1,4,4,2,1,1,2,1,1,1,1,1,1,1,2,1,7,3,5,4,1,3,1,4,3,2,30,1,5,11,3
554,1,2,5,2,6,7,7,7,1,2,1,2,3,2,5,7,1,4,1,5,6,4,1,2,7,4,2,1,2,3,1,2,5,3,3,1,2,1,4,37,3,5,3,1
555,1,2,5,2,6,7,2,5,6,2,2,3,2,2,1,7,1,6,2,2,1,3,1,1,4,5,2,2,6,1,1,3,1,4,2,4,2,1,1,33,1,1,5,2
556,1,2,5,2,6,7,7,3,2,1,1,2,1,2,2,7,3,4,7,1,1,1,2,1,2,1,2,4,1,1,1,1,1,1,3,4,1,1,2,42,3,6,10,4
557,1,2,5,2,6,6,4,6,1,2,1,2,2,1,1,7,2,7,1,1,1,1,5,2,5,1,4,1,1,3,1,1,7,4,1,1,1,4,7,48,2,3,1,1
558,1,2,5,2,6,3,2,6,1,7,2,2,4,2,1,6,2,6,2,3,2,2,5,3,2,3,1,2,1,1,1,6,2,2,1,1,2,1,2,27,1,6,6,4
559,1,2,5,2,6,5,7,7,2,2,5,1,1,1,2,4,1,6,1,1,2,3,2,3,1,1,1,5,1,6,1,7,5,1,4,1,6,5,2,24,3,5,3,5
560,1,2,5,2,6,4,3,7,2,5,1,4,3,1,5,6,1,7,4,2,1,1,1,3,2,2,1,2,2,2,1,4,1,2,2,2,1,2,1,37,3,1,9,1
561,1,2,5,2,6,7,1,3,1,2,1,1,4,6,1,7,4,7,1,2,2,2,1,1,2,1,2,1,3,3,7,1,1,1,7,1,2,2,6,31,2,4,4,2
562,1,2,5,2,6,7,4,6,1,1,4,1,4,3,1,6,2,6,6,1,1,4,2,5,7,2,1,2,1,3,1,5,2,1,2,1,3,1,4,42,3,7,8,2
563,1,2,5,2,6,6,7,6,1,5,3,1,2,1,2,2,1,4,2,2,1,2,5,2,3,6,1,4,1,1,1,3,2,2,2,1,2,1,2,36,2,6,6,7
564,1,2,5,2,6,6,5,5,1,1,1,1,2,1,1,6,3,7,7,1,2,5,2,1,2,2,1,2,2,5,1,3,2,1,2,1,2,1,1,42,2,2,12,7
565,1,2,5,2,6,5,1,5,1,3,1,1,1,3,3,5,1,3,2,4,5,3,1,2,2,1,2,1,1,2,1,7,4,1,1,2,2,2,1,47,4,3,1,5
566,1,2,5,2,6,7,1,7,4,1,4,4,5,2,1,6,4,4,1,2,2,3,2,2,2,2,2,2,1,5,2,4,2,2,1,1,2,1,6,30,2,1,12,2
567,1,2,5,2,6,7,7,5,2,2,1,4,3,2,1,7,1,7,1,2,2,2,1,2,1,2,2,1,6,1,3,2,3,1,2,2,1,1,1,46,2,6,8,3
568,1,2,5,2,6,4,7,6,3,4,1,2,1,2,1,7,1,6,1,2,1,7,4,2,1,2,1,1,4,1,1,5,2,3,1,1,1,4,2,52,3,1,11,7
569,1,2,5,2,6,6,6,7,2,1,2,6,3,4,4,3,3,7,1,2,4,2,1,3,2,6,1,5,1,1,5,1,2,5,7,2,1,2,2,32,3,6,1,4
570,1,2,5,2,6,6,5,7,2,1,1,1,3,6,4,5,1,5,4,2,6,2,2,1,2,3,2,2,2,1,5,3,3,5,1,5,2,1,2,32,3,5,2,3
571,1,2,5,2,6,7,7,5,5,2,1,3,3,1,1,6,3,7,3,1,2,7,2,1,1,2,3,5,2,2,7,2,2,1,5,1,2,3,2,52,2,6,7,2
572,1,2,5,2,6,7,6,7,3,1,2,1,2,1,1,7,7,5,1,1,2,2,2,2,1,3,4,2,2,4,3,4,6,1,2,4,2,5,7,43,2,1,12,7
573,1,2,5,2,6,4,6,7,1,2,1,3,4,2,1,7,2,6,2,3,1,1,2,2,2,1,7,3,1,1,1,4,2,4,2,7,1,2,2,45,3,4,10,5
574,1,2,5,2,6,4,5,6,3,2,2,2,2,1,1,7,6,7,5,3,1,2,2,1,1,7,2,2,1,1,2,3,4,2,2,2,2,1,1,31,2,1,2,2
575,1,2,5,2,6,5,6,4,2,2,3,1,1,2,7,5,3,6,1,1,3,2,1,4,4,2,4,1,2,1,1,2,2,1,2,1,2,7,1,34,1,4,4,5
576,1,2,5,2,6,4,6,7,2,1,7,1,3,4,3,6,1,7,2,2,2,1,2,1,1,2,2,2,6,3,2,1,2,3,2,1,1,1,2,49,3,4,10,1
577,1,2,5,2,6,4,7,1,7,4,3,1,1,3,4,6,2,7,1,7,6,1,1,1,2,2,1,3,1,1,2,1,1,3,3,3,1,4,2,50,2,2,5,6
578,1,2,5,2,6,7,6,7,1,1,1,3,1,1,3,6,7,7,4,2,2,3,4,2,2,2,3,5,2,2,3,5,4,1,1,1,2,1,1,38,1,6,9,3
579,1,2,5,2,6,5,3,7,1,1,1,7,2,1,4,3,3,6,2,1,2,1,5,2,1,1,5,3,1,2,1,4,2,1,5,2,2,1,1,33,1,7,8,1
580,1,2,5,2,6,6,7,6,1,1,2,1,2,6,2,6,2,7,2,5,1,2,3,1,3,1,1,5,5,6,1,1,5,1,6,1,2,5,1,37,2,3,13,3
581,1,2,5,2,6,4,7,7,2,4,1,6,1,2,2,1,2,6,2,1,7,2,2,2,1,1,1,1,2,2,1,1,2,2,1,4,2,1,1,50,2,1,2,1
582,1,2,5,2,6,7,7,4,1,1,2,4,4,1,2,5,2,3,2,4,3,1,1,1,2,6,1,1,2,1,1,1,2,2,2,7,1,1,3,35,2,1,7,5
583,1,2,5,2,6,7,7,1,1,1,1,1,2,5,1,7,1,7,1,4,3,2,1,1,1,6,7,4,2,1,6,6,1,1,2,4,1,5,2,52,3,4,10,4
584,1,2,5,2,6,7,6,7,3,1,1,5,1,5,1,6,2,6,2,2,5,1,6,1,1,1,4,6,1,1,4,1,5,1,6,5,3,1,4,41,1,3,7,7
585,1,2,5,2,6,2,6,1,1,1,3,1,4,1,1,6,1,7,5,2,2,2,2,2,2,2,2,6,6,1,2,1,2,6,2,3,2,1,3,29,1,6,6,1
586,1,2,5,2,6,7,7,7,1,1,1,1,1,1,1,6,2,1,2,1,2,3,1,3,2,1,4,1,1,2,2,6,1,1,3,2,2,4,1,32,1,3,8,4
587,1,2,5,2,6,6,7,7,3,1,1,1,1,1,1,6,1,6,4,5,2,2,1,6,1,7,2,1,2,1,4,1,3,4,3,4,1,7,1,43,3,5,7,1
588,1,2,5,2,6,7,6,7,1,2,3,1,1,2,2,7,1,7,1,1,4,1,1,4,1,2,6,3,1,3,1,2,1,2,1,1,1,4,1,37,3,2,8,1
589,1,2,5,2,6,7,6,4,4,2,5,3,4,3,1,6,2,7,2,1,1,2,2,2,1,1,2,7,2,1,1,1,6,2,1,7,6,5,1,33,2,5,1,2
590,1,2,5,2,6,7,7,5,1,1,2,3,1,1,2,4,1,7,1,1,1,5,1,2,2,2,3,6,2,2,3,3,1,6,1,7,2,2,2,28,3,3,4,4
591,1,2,5,2,6,7,6,5,1,2,1,1,2,1,2,6,6,5,3,1,1,2,2,5,2,4,2,2,4,4,2,1,4,2,4,2,2,3,2,30,2,1,10,4
592,1,2,5,2,6,6,7,6,2,4,4,6,1,2,4,7,2,6,7,2,1,1,1,1,5,1,3,7,1,1,1,2,2,4,1,1,4,2,7,34,2,1,12,7
593,1,2,5,2,6,7,2,2,2,4,2,3,3,1,2,1,4,7,1,2,3,1,2,7,2,1,1,1,2,6,1,2,4,5,1,1,1,1,1,40,4,7,3,7
594,1,2,5,2,6,7,7,7,3,1,1,1,2,1,1,6,2,7,2,1,1,7,2,2,1,5,3,1,3,3,1,3,1,1,1,1,1,2,5,33,3,1,11,5
595,1,2,5,2,6,5,2,7,2,2,1,4,2,4,2,5,6,7,2,1,2,1,1,2,5,1,5,2,1,5,5,3,1,3,1,6,5,3,1,53,3,1,10,1
596,1,2,5,2,6,7,6,5,2,1,6,2,1,3,1,6,2,6,2,2,2,1,1,2,3,4,3,3,4,7,3,1,1,1,2,2,3,1,3,34,1,3,4,6
597,1,2,5,2,6,7,7,6,2,5,1,1,2,3,2,6,6,7,4,5,1,7,3,1,2,1,1,4,4,1,2,5,3,1,1,2,5,1,2,25,1,3,2,3
598,1,2,5,2,6,4,6,3,1,4,4,1,3,5,4,7,1,6,1,2,1,1,3,3,2,7,1,2,4,1,1,3,1,2,2,2,1,5,1,39,2,4,2,1
599,1,2,5,2,6,6,6,6,1,1,1,2,2,2,2,6,2,7,2,2,1,2,1,1,2,5,1,2,1,4,1,2,2,1,5,1,2,1,2,31,2,2,4,2
600,1,2,5,2,6,7,6,7,2,1,1,2,1,5,2,3,1,7,1,2,2,1,2,2,3,1,1,4,1,2,3,3,2,1,2,2,2,2,2,50,2,6,8,7
